name,image,category,sub_category,sub_category_id
"Nivea Fresh Natural Deodorant For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005808816019.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Fresh Natural Deodorant Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005808828098-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Fresh Natural Deodorant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2020/12/276383-153x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Fresh Natural Deodorant Spray For Women, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005808816194-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Invisible Black & White Fresh Anti Prespirant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005900188540-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Invisible Black & White Fresh Deodorant Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005900188977.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Invisible Black And White Clean Deodorant Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005900371584-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Invisible Black And White Deodorant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005900034816-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Invisible Black And White Deodorant Spray For Women, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005900034878-325x350.jpg,ًWomen Care,Woman Deodorant,31
Nivea Invisible Black And White Deodorant Stick For Women 40Ml,https://www.yodawy.com/wp-content/uploads/2020/12/42216780-1-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Invisible Black And White Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005900035295-239x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Natural Fairness Deodorant Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/42236474-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Natural Fairness Deodorant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005808691982-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Pearl Beauty Deodorant Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005808837359.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Powder Touch Deodorant Rollon For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005808881918-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Powder Touch Deodorant Spray For Women,200 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005808880539-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Protect & Care Anti Perspirant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005900242143-5-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Protect & Care Deodorant Spray For Women, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005900243829-171x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Stress Protect Deodorant Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005808717194-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Stress Protect Deodorant Spray For Women, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005808716579-180x350.jpg,ًWomen Care,Woman Deodorant,31
"Nivea Stress Protect Deodrant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/4005808716463.jpg,ًWomen Care,Woman Deodorant,31
"Nuxe Body Long Lasting Deodorant Roll On, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3264680004322-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Invisible White And Black Deodorant Roll On For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8712561918275-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Linen Ultra Dry Deodorant Spray For Women, 150Ml",https://www.yodawy.com/wp-content/uploads/2020/12/8711600765672-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Shower Fresh Women Deodorant Roll-On , 50ml",https://www.yodawy.com/wp-content/uploads/2021/02/4800888157133-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Women Antiperspirant Deodorant Anti-Bacterial, 150ml",https://www.yodawy.com/wp-content/uploads/2020/12/8710908424076-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Women Antiperspirant Deodorant Bamboo Dry, 150ml",https://www.yodawy.com/wp-content/uploads/2020/12/8712561224406-1-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Women Antiperspirant Deodorant Cotton Dry, 150ml",https://www.yodawy.com/wp-content/uploads/2020/12/8593838987831-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Women Antiperspirant Deodorant Invisible Black & White, 150ml",https://www.yodawy.com/wp-content/uploads/2020/12/8712561655729-136x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Women Antiperspirant Deodorant Powder Dry, 150ml",https://www.yodawy.com/wp-content/uploads/2020/12/8712561224086-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Women Antiperspirant Deodorant Shower Fresh Spray, 150ml",https://www.yodawy.com/wp-content/uploads/2020/12/8711600350212-1-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Women Antiperspirant Roll-On Anti-Bacterial, 50ml",https://www.yodawy.com/wp-content/uploads/2020/12/4800888192240-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Women Antiperspirant Roll-On Bamboo Dry, 50ml",https://www.yodawy.com/wp-content/uploads/2021/02/4800888148865-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Women Antiperspirant Roll-On Cotton Dry, 50ml",https://www.yodawy.com/wp-content/uploads/2021/02/4800888148889-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Women Antiperspirant Roll-On Invisible Black & White, 50ml",https://www.yodawy.com/wp-content/uploads/2021/02/4800888170903-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Rexona Women Antiperspirant Roll-On Powder Dry, 50ml",https://www.yodawy.com/wp-content/uploads/2021/02/4800888148902-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Sapil Chichi Crazy Girl Deododrant Spray For Women, 200 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6295124006548-146x350.jpg,ًWomen Care,Woman Deodorant,31
"Sapil Chichi Deodorant Body Spray For Women, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/284378-258x350.jpg,ًWomen Care,Woman Deodorant,31
"Uriage Douceur Sensitive Skin Roll On Deodorant, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/3661434003974-350x350.png,ًWomen Care,Woman Deodorant,31
"Uriage Power 3 Deodorant Roll On For Sensitive Skin, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/3661434004575-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Uriage Triple Action Sensitive Skin Deodorant Spray, 30Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3661434000638-139x350.jpg,ًWomen Care,Woman Deodorant,31
"Vebix Deo Roll On Fushia For Women, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6223002058693-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Vebix Lite 3 Days Fresh Natural Deodrant Cream For Women, 30Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6223004681455-350x350.jpg,ًWomen Care,Woman Deodorant,31
"Vebix Max Women Deodorant Cream, 25Ml",https://www.yodawy.com/wp-content/uploads/2020/12/278703-244x350.jpg,ًWomen Care,Woman Deodorant,31
"Always Comfort Protection Daily Liners Normal Pads, 20 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/8001090542205-1-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Cotton Soft  Maxi Thick Long, 8 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/8001090728326-350x350.png,ًWomen Care,Sanitary Pad,32
"Always Cotton Soft Maxi Thick Long Sanitary Pads With Wings,  32 Pads",https://www.yodawy.com/wp-content/uploads/2020/12/8001841246307-1-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Cotton Ultra  Thin Long Pads , 8 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400626343-350x350.jpeg,ًWomen Care,Sanitary Pad,32
"Always Diamond Ultra Thin, Size Extra Long, 12 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/4015400566212-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Diamond Ultra Thin, Size Extra Long, 7 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400566182-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Diamond Ultra Thin, Size Long, 14 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400566151-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Diamond Ultra Thin, Size Long, 7 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400566120-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Fresh Ultra, Super Wings Pad, 14Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/281718-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Maxi  Extra Long Pads, 16+2 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400457879-350x226.jpg,ًWomen Care,Sanitary Pad,32
"Always Maxi Fresh Normal Plus, 8 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400325987-1-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Maxi Fresh Super Plus, 9 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400417491-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Maxi Long Economy Pack, 18 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400416869-350x233.jpg,ًWomen Care,Sanitary Pad,32
"Always Maxi Soft, Thick Long Pads, 9 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400627838-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Maxi Super Saving,  Thick Extra Long Pads, 24 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400760948.jpg,ًWomen Care,Sanitary Pad,32
"Always Maxi Super Saving, Thick Long 28 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400760900-350x350.jpg,ًWomen Care,Sanitary Pad,32
Always Maxi Thick Extra Long 16+2Pieces,https://www.yodawy.com/wp-content/uploads/2021/02/4015400624615-1-scaled-1-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Maxi Thick Extra Long Pads, 8Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400457848-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Maxi Thick Long Pads, 20 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400624585-1-scaled-1-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Soft Cotton Maxi, Thick Long Pads, 16 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/8001090455079.jpg,ًWomen Care,Sanitary Pad,32
"Always Ultra ,Thin Extra Long Pads, 28 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400675303-1-scaled-1-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Ultra Thin Extra Long Sanitary Pads, 7 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400205258-1-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Ultra Thin Long Sanitary Pads, 32 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400675273-1-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Ultra Value Pack Extra Long, 14 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400205289-1-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Ultra Value Pack, Long, Size 16 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400205227-1-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Ultra With Wings, Size Normal , 8 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400214496-1-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Always Ultra With Wings, Size Normal, 16 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/281719-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Baby Handy Maternity Pads, 20 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/261232-315x350.jpg,ًWomen Care,Sanitary Pad,32
"Dry Maxi Thick Long Pads, 9 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/6938469210002-1-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Dry Postpartum Pads Large, 10 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/6933776010635-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Freshdays Long Scented Pantyliners, 24Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/5281001318065-342x350.jpg,ًWomen Care,Sanitary Pad,32
"Private Extra Thin Night With Wings, 14Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/5281001314869-350x320.jpg,ًWomen Care,Sanitary Pad,32
"Private Extra Thin Night, 7Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/5281001312841-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Private Extra Thin Normal With Wings, 18Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/5281001312728-350x306.jpg,ًWomen Care,Sanitary Pad,32
"Private Extra Thin Regular Flex N Fly, 10Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/5281001312704-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Private Extra Thin Super, 8Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/5281001312711-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Private Extrathin Pads Super With Wings, 16 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/2703514-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Private Maxi Normal With Wings, 8Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/6773543220412-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Private Maxi Pocket Normal With Wings, 8Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/6773543220429-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Private Maxi Pocket Super With Wings, 9Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/5281001316887-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Private Maxi Super With Wings, 9Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/6773543220399-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Relax Fam Maternity-Incontinence Pads Extra Absorbent, 20 Pads",https://www.yodawy.com/wp-content/uploads/2021/02/2703515-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Sanosan Mama Nursing Pads, 30Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/283215-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Sofy Gentle To Skin Ultra Thin Long Pads,16 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/6281008576122-2-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Sofy Gentle To Skin Ultra Thin Long Pads,8 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/6281008586121-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Sofy Gentle To Skin Ultra Thin Regular Pads,18 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/6281008576115-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Sofy Soft And Secure Maxi Thick , Regular, 16 Pads",https://www.yodawy.com/wp-content/uploads/2020/12/6223004790119-350x224.jpg,ًWomen Care,Sanitary Pad,32
"Sofy Soft And Secure Maxi Thick , Regular, 8 Pads",https://www.yodawy.com/wp-content/uploads/2020/12/6223004790102-350x350.png,ًWomen Care,Sanitary Pad,32
"Sofy Soft And Secure Maxi Thick Long, 8 Pads",https://www.yodawy.com/wp-content/uploads/2020/12/6223004790126-350x350.jpg,ًWomen Care,Sanitary Pad,32
"Sofy Soft And Secure Pads Maxi Thick Long, 16 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/6223004790133.jpg,ًWomen Care,Sanitary Pad,32
"Tampax Tampons Regular, 10Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/73010214095.jpg,ًWomen Care,Sanitary Pad,32
"Tampax Tampons Super Plus, 10Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/73010414099-350x300.jpg,ًWomen Care,Sanitary Pad,32
"Tampax Tampons Super, 10Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/73010314092-350x295.jpg,ًWomen Care,Sanitary Pad,32
"Always Comfort Normal Panty Liners, Individually Wrapped, 40 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/8001090542762-1-350x350.jpg,ًWomen Care,Panty Liner,33
"Always Comfort Protect Fresh Normal Panty Liners, 20 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/8001090542403-1-350x350.jpg,ًWomen Care,Panty Liner,33
"Always Economy Fresh Comfort Normal Daily Panty Liners, 40 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/8001090542502-1-scaled-1-350x350.jpg,ًWomen Care,Panty Liner,33
"Always Economy Fresh,  Normal Panty Liner , 40 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400164593-350x350.jpg,ًWomen Care,Panty Liner,33
"Always Economy Large Panty Liner, 48 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400457947-1-scaled-1-350x350.jpg,ًWomen Care,Panty Liner,33
"Always Economy Normal Panty Liner, 40 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400124771-350x310.jpg,ًWomen Care,Panty Liner,33
"Always Economy Normal Panty Liners With Fresh Scent, 54 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400531371-350x350.jpg,ًWomen Care,Panty Liner,33
"Always Economy Normal Panty Liners, 54 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400531272-350x350.jpg,ًWomen Care,Panty Liner,33
"Always Every Day Large Panty Liner, 16 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400124719-1-scaled-1-350x350.jpg,ًWomen Care,Panty Liner,33
"Always Every Day Normal Panty Liner, 20Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400124740-350x350.jpg,ًWomen Care,Panty Liner,33
"Always Multiform Scented Pantylinrs, Size Normal, 22 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400589174-350x350.png,ًWomen Care,Panty Liner,33
"Always Twist&Flex Pantyliner, Size Large, 26 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/4015400625032-260x350.jpg,ًWomen Care,Panty Liner,33
"Carefree  Flexi Comfort Extrafit Panty Liners, 20 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/Flexi-20-scaled-1-350x350.jpg,ًWomen Care,Panty Liner,33
"Carefree Cotton Extract  Fresh Panty Liner, 56 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/3574660322613-1-350x350.jpg,ًWomen Care,Panty Liner,33
"Carefree Cotton Extract Breathable Pad,  20 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/3574660067590.jpg,ًWomen Care,Panty Liner,33
"Carefree Cotton Extract Fresh Pad,  20 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/3574660067613-350x350.jpg,ًWomen Care,Panty Liner,33
"Carefree Cotton Extract Fresh Pad, 34 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/8002110312365-350x350.jpg,ًWomen Care,Panty Liner,33
"Carefree Cotton Extract Panty Liner, 56 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/3574660322590-1-350x350.jpg,ًWomen Care,Panty Liner,33
"Carefree Flexi Comfort Extrafit Panty Liners, 44 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/3574661405100-350x350.jpg,ًWomen Care,Panty Liner,33
"Carefree Flexicomfort Aloe Panty Liners, 40 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/Flexi-aloe-40-scaled-1-350x350.jpg,ًWomen Care,Panty Liner,33
"Carefree Flexicomfort Cotton Panty Liners, 20 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/3574661250762-350x350.jpg,ًWomen Care,Panty Liner,33
"Carefree Flexicomfort Cotton Pantyliners,40 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/Flexi-40-scaled-1-350x350.jpg,ًWomen Care,Panty Liner,33
"Carefree Flexicomfort Fresh Panty Liners, 20 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/Flexi-fresh-20-scaled-1-350x350.jpg,ًWomen Care,Panty Liner,33
"Carefree Flexicomfort Fresh Panty Liners, 40 Pieces",https://www.yodawy.com/wp-content/uploads/2021/02/Flexi-fresh-40-scaled-1-350x350.jpg,ًWomen Care,Panty Liner,33
"Carefree Original Micro Fresh Pads, 34 Pieces",https://www.yodawy.com/wp-content/uploads/2020/12/8002110312334-350x350.jpg,ًWomen Care,Panty Liner,33
